session_id,visit_id,user_id,key,device_id,cookie_id,device,entry_channel,user_country,entry_page,number_of_page_viewed,visit_datetime,sponsored_listing_viewed,banner_viewed,homepage_promo_seen,product_search_view,session_total_cost
S1091,V1194,U1023,returning,6a4b7726,0b257a3c,mobile,email,Uruguay,landing,7,2025-05-14 20:19:50,0,0,0,0,0.0
S1092,V1195,U1023,returning,8dd5be49,35a33df4,desktop,social,Grenada,blog,4,2025-04-03 18:44:10,0,0,1,1,0.78
S1092,V1196,U1023,returning,503f3cea,f8210176,desktop,social,Turkmenistan,product,18,2025-05-19 08:04:41,0,0,1,1,0.78
S1092,V1197,U1023,new,a4fd5dc5,a217a7ca,tablet,social,Jordan,landing,11,2025-04-10 10:33:57,0,0,1,1,0.78
S1093,V1198,U1023,returning,bc49ad36,6a9b9a41,tablet,referral,Venezuela,landing,7,2025-05-24 06:11:34,0,0,0,1,0.05
S1093,V1199,U1023,returning,9faccef0,361a0bf9,tablet,paid,British Indian Ocean Territory (Chagos Archipelago),home,7,2025-05-24 10:44:58,0,0,0,1,0.05
S1093,V1200,U1023,returning,9e0fee46,070fc11b,desktop,email,Sierra Leone,landing,18,2025-03-23 00:17:25,0,0,0,1,0.05
S1094,V1201,U1024,returning,b9467aa1,1fedc509,tablet,email,San Marino,landing,8,2025-05-03 09:05:08,1,0,1,1,2.23
S1094,V1202,U1024,returning,7e452181,97ecd11e,mobile,email,Thailand,category,16,2025-04-28 11:27:52,1,0,1,1,2.23
S1094,V1203,U1024,returning,e6a67be1,4768ace6,tablet,social,Vanuatu,home,5,2025-03-02 02:38:38,1,0,1,1,2.23
S1095,V1204,U1024,returning,08bffba3,e6416dfc,desktop,organic,Norfolk Island,home,8,2025-05-15 11:31:00,1,0,0,1,2.76
S1096,V1205,U1024,returning,c1f4d974,adfea7da,mobile,social,Niue,category,3,2025-04-07 03:15:33,0,0,0,0,0.0
S1096,V1206,U1024,returning,d849e2d3,74176e5b,desktop,referral,Austria,landing,6,2025-03-30 14:11:48,0,0,0,0,0.0
S1097,V1207,U1025,returning,3110fa24,0eb5d7ff,desktop,social,Mali,category,7,2025-03-04 23:57:41,1,0,0,1,1.96
S1097,V1208,U1025,returning,0e334386,856791ce,mobile,paid,Ghana,home,3,2025-04-22 10:07:38,1,0,0,1,1.96
S1097,V1209,U1025,returning,b6242aba,3660dff9,mobile,paid,Monaco,category,14,2025-03-15 12:32:48,1,0,0,1,1.96
S1098,V1210,U1025,returning,f0c54a3c,414f8126,mobile,paid,Greece,blog,16,2025-04-18 18:40:50,0,1,0,1,1.09
S1099,V1211,U1025,new,c531875b,521df534,desktop,paid,Qatar,landing,18,2025-03-22 10:29:40,0,0,0,0,0.0
S1100,V1212,U1025,new,73fd9e30,957e85f7,mobile,organic,Cape Verde,category,10,2025-03-05 21:43:10,0,1,0,0,0.87
S1101,V1213,U1025,returning,1cf3390b,c4b89523,mobile,organic,Peru,product,5,2025-05-11 00:42:05,0,1,0,0,0.5
S1101,V1214,U1025,returning,8dd61940,88b78179,tablet,organic,India,home,7,2025-04-13 06:21:39,0,1,0,0,0.5
S1102,V1215,U1026,new,b69c5be0,1b07f091,desktop,social,Sao Tome and Principe,home,17,2025-04-27 18:45:30,1,0,0,1,2.2
S1102,V1216,U1026,returning,3f198e92,dcf962b3,mobile,organic,Montserrat,category,4,2025-04-19 00:06:16,1,0,0,1,2.2
S1103,V1217,U1026,returning,717a75c9,96999ae5,mobile,email,Bermuda,blog,9,2025-03-22 13:29:49,0,0,1,1,0.65
S1104,V1218,U1026,returning,282b3dd5,fed49a52,desktop,social,Jersey,product,6,2025-03-29 03:14:36,0,0,0,1,0.46
S1105,V1219,U1027,returning,44787eba,72793758,desktop,social,Solomon Islands,blog,18,2025-04-08 06:50:16,0,1,0,0,0.63
S1105,V1220,U1027,returning,39cdb286,3196cac0,tablet,email,Cameroon,blog,1,2025-03-13 20:01:22,0,1,0,0,0.63
S1106,V1221,U1027,returning,19283287,8f407994,tablet,paid,Guadeloupe,blog,20,2025-03-09 00:20:38,0,0,1,1,1.71
S1107,V1222,U1027,new,0ea459f3,23aa7e5b,desktop,paid,Lebanon,home,16,2025-04-25 11:33:11,0,0,1,0,1.33
S1108,V1223,U1028,new,40f21141,bb984743,mobile,organic,Samoa,product,6,2025-03-05 18:54:11,0,1,0,1,0.61
S1108,V1224,U1028,returning,b0662fb1,55f7bd11,desktop,paid,Mayotte,category,20,2025-04-08 18:10:59,0,1,0,1,0.61
S1109,V1225,U1028,returning,3f7acdf7,0b367c34,desktop,social,Estonia,blog,20,2025-03-09 06:14:54,0,1,0,1,1.32
S1109,V1226,U1028,returning,947646f0,c297554f,tablet,referral,Iran,blog,20,2025-04-18 17:19:57,0,1,0,1,1.32
S1109,V1227,U1028,returning,30f63ca8,1e4f6ead,tablet,organic,Jordan,product,2,2025-05-15 03:08:35,0,1,0,1,1.32
S1110,V1228,U1028,returning,d99227d6,76574a57,desktop,organic,Qatar,landing,4,2025-03-13 15:47:46,1,0,1,0,1.8
S1110,V1229,U1028,returning,fb59b9be,0d86baa5,mobile,paid,Serbia,blog,17,2025-03-14 02:16:17,1,0,1,0,1.8
S1111,V1230,U1029,returning,6b21c366,39e19fd8,desktop,referral,Liberia,category,11,2025-04-24 07:15:16,1,0,1,1,1.89
S1111,V1231,U1029,returning,e5fef392,155b2109,tablet,organic,Congo,landing,14,2025-04-17 08:47:55,1,0,1,1,1.89
S1112,V1232,U1029,returning,c88deca0,4e12668e,desktop,referral,Indonesia,landing,10,2025-05-03 07:50:56,0,1,1,0,1.95
S1113,V1233,U1030,returning,544af09b,005129e3,mobile,referral,Montenegro,blog,9,2025-03-20 00:56:40,0,1,0,1,0.79
S1113,V1234,U1030,returning,fdd1b87b,7b4391a7,tablet,paid,Moldova,blog,1,2025-04-29 19:22:35,0,1,0,1,0.79
S1114,V1235,U1030,returning,4149a31c,dbcbb64b,desktop,email,Saint Pierre and Miquelon,category,11,2025-04-20 21:35:09,0,0,0,1,0.16
S1114,V1236,U1030,returning,e90c0960,0fb0ea54,mobile,organic,Egypt,category,5,2025-03-24 12:38:06,0,0,0,1,0.16
S1115,V1237,U1030,returning,999936d5,6282027b,desktop,referral,Barbados,blog,3,2025-03-26 20:25:26,1,0,1,0,1.58
S1116,V1238,U1031,returning,7f522229,d2bab20a,mobile,paid,Singapore,home,17,2025-04-11 18:07:32,1,1,0,1,1.51
S1117,V1239,U1031,returning,dd3b9453,8306a485,mobile,paid,Gibraltar,landing,7,2025-05-06 11:33:18,0,0,0,1,0.25
S1117,V1240,U1031,returning,9d8dece7,3bfec04f,desktop,paid,Uzbekistan,home,9,2025-04-25 22:13:11,0,0,0,1,0.25
S1117,V1241,U1031,returning,5fb1d3da,62c9aab4,mobile,organic,Benin,blog,10,2025-03-11 22:12:48,0,0,0,1,0.25
S1118,V1242,U1032,returning,1f6a10a2,4acb9418,mobile,referral,Paraguay,blog,15,2025-04-10 03:42:57,1,1,1,0,3.98
S1118,V1243,U1032,returning,0747872e,a85296a1,tablet,organic,Jamaica,blog,12,2025-04-05 11:08:07,1,1,1,0,3.98
S1118,V1244,U1032,returning,ee68a71c,8b0bb289,desktop,referral,Guernsey,blog,15,2025-03-19 11:52:23,1,1,1,0,3.98
S1119,V1245,U1032,returning,6e2523d1,09865ec5,mobile,social,Gibraltar,blog,14,2025-04-03 10:48:04,0,0,0,1,0.49
S1120,V1246,U1033,returning,a3338c98,0c11f0db,desktop,paid,Nauru,home,7,2025-05-03 15:12:56,0,1,0,0,0.46
S1121,V1247,U1033,returning,d62f05c5,9281a014,tablet,organic,Anguilla,blog,5,2025-05-14 17:29:14,0,1,1,1,2.06
S1121,V1248,U1033,returning,33471273,4d5864cf,desktop,paid,Gambia,category,4,2025-03-17 10:23:36,0,1,1,1,2.06
S1122,V1249,U1033,returning,4a017b26,d11a98c6,tablet,referral,Guernsey,home,15,2025-04-29 19:53:56,1,0,0,0,1.42
S1123,V1250,U1033,new,9c7a9c12,2ae9bcb7,mobile,email,Swaziland,category,6,2025-05-17 22:39:01,0,0,1,0,0.8
S1124,V1251,U1033,new,c0a74d5e,1c9f36b8,mobile,paid,Kenya,category,13,2025-04-30 12:07:10,0,0,0,1,0.33
S1125,V1252,U1034,returning,eb49ea52,d75ce88b,desktop,referral,Cameroon,blog,10,2025-04-12 18:21:15,0,1,0,1,0.64
S1125,V1253,U1034,returning,43fa392f,27f4c482,mobile,email,Aruba,category,6,2025-05-29 17:34:22,0,1,0,1,0.64
S1126,V1254,U1034,returning,ecbbd4eb,443d2c62,mobile,email,Svalbard & Jan Mayen Islands,product,1,2025-03-23 16:04:12,1,1,0,1,3.53
S1126,V1255,U1034,returning,5980dad9,bbf1ba9f,desktop,social,Cook Islands,category,15,2025-05-06 13:00:09,1,1,0,1,3.53
S1127,V1256,U1034,returning,d7058da9,c29fb63a,mobile,organic,Holy See (Vatican City State),blog,18,2025-03-16 03:29:09,1,0,0,0,2.19
S1127,V1257,U1034,returning,0c7d7d70,fc07d88d,tablet,referral,Saudi Arabia,home,2,2025-05-10 17:29:49,1,0,0,0,2.19
S1128,V1258,U1034,returning,65daee4d,28ec7fd9,mobile,paid,Timor-Leste,category,7,2025-03-09 07:57:43,1,0,1,0,3.59
S1129,V1259,U1035,returning,94b27558,603290e4,mobile,referral,Bouvet Island (Bouvetoya),product,20,2025-05-11 19:21:00,0,0,0,0,0.0
S1129,V1260,U1035,returning,0794dadb,821c28db,desktop,organic,Austria,blog,16,2025-03-24 14:20:36,0,0,0,0,0.0
S1130,V1261,U1035,returning,eb2526a5,427046df,mobile,paid,Yemen,home,4,2025-04-30 07:02:26,0,1,1,0,1.24
S1131,V1262,U1035,returning,610e9bec,20b65110,desktop,organic,Vanuatu,category,14,2025-03-15 08:06:45,0,0,0,1,0.08
S1131,V1263,U1035,new,89fc0731,b52cb0f4,tablet,paid,Trinidad and Tobago,landing,20,2025-05-20 19:44:12,0,0,0,1,0.08
S1131,V1264,U1035,returning,7fcf36a2,fd7baaa2,mobile,referral,Svalbard & Jan Mayen Islands,blog,4,2025-03-28 22:21:17,0,0,0,1,0.08
S1132,V1265,U1036,returning,baeda309,65a0f576,mobile,organic,American Samoa,home,5,2025-04-03 07:52:48,0,1,0,0,0.54
S1133,V1266,U1036,returning,66f72f31,530b1ad1,tablet,referral,Puerto Rico,category,16,2025-05-18 02:06:36,0,0,1,0,0.43
S1133,V1267,U1036,returning,32148ce4,fef6dee9,tablet,social,Bouvet Island (Bouvetoya),home,6,2025-03-30 14:58:35,0,0,1,0,0.43
S1133,V1268,U1036,returning,09edddd5,f7e76643,tablet,paid,Korea,category,17,2025-04-15 17:57:10,0,0,1,0,0.43
S1134,V1269,U1036,returning,cd2a7d34,ada5be4f,desktop,referral,Angola,blog,20,2025-04-02 05:19:43,0,0,0,0,0.0
S1134,V1270,U1036,returning,0de3c5a0,4e1c8c16,tablet,social,Cote d'Ivoire,landing,4,2025-05-11 20:21:18,0,0,0,0,0.0
S1135,V1271,U1036,returning,cda3077c,583cbc80,mobile,social,Martinique,landing,18,2025-03-21 13:42:18,0,1,1,0,2.81
S1135,V1272,U1036,returning,e8abfd5e,0bc844d9,desktop,organic,Costa Rica,blog,7,2025-04-23 01:15:38,0,1,1,0,2.81
S1136,V1273,U1037,returning,12c4c7a5,88293e22,desktop,social,Maldives,home,15,2025-05-12 20:27:15,0,0,1,1,1.16
S1137,V1274,U1037,returning,33737d17,cd4eb9d5,tablet,email,Eritrea,landing,17,2025-04-23 06:47:48,1,0,1,0,2.9
S1137,V1275,U1037,returning,a5361ed1,c2562eb0,desktop,social,Liberia,category,20,2025-04-30 11:47:35,1,0,1,0,2.9
S1138,V1276,U1038,returning,e0497b2f,802a3a96,mobile,email,Saint Lucia,home,9,2025-03-14 17:21:48,0,0,0,0,0.0
S1139,V1277,U1038,returning,63bc26a7,28e4b378,mobile,organic,Puerto Rico,landing,15,2025-05-07 20:13:03,0,0,0,0,0.0
S1139,V1278,U1038,new,55b5df5e,79b646d5,mobile,referral,Paraguay,home,4,2025-03-02 18:50:54,0,0,0,0,0.0
S1140,V1279,U1038,returning,368dd56f,954b41cc,mobile,paid,Honduras,home,19,2025-04-26 14:29:59,0,0,0,0,0.0
S1140,V1280,U1038,returning,96f765f3,7a4c5d35,tablet,email,United Kingdom,product,6,2025-05-04 10:07:59,0,0,0,0,0.0
S1141,V1281,U1038,returning,da8931c8,4bd459ce,mobile,social,Mali,product,12,2025-03-05 05:19:13,0,1,1,0,1.41
S1141,V1282,U1038,new,53b9b53c,a4180c2c,tablet,organic,Equatorial Guinea,home,1,2025-03-17 12:52:24,0,1,1,0,1.41
S1142,V1283,U1038,returning,a68089fb,19930b52,tablet,paid,Bahamas,home,13,2025-03-28 13:47:58,1,1,0,1,2.29
S1142,V1284,U1038,new,39b84b79,bd475e85,tablet,paid,Cook Islands,home,9,2025-05-16 14:56:32,1,1,0,1,2.29
S1142,V1285,U1038,returning,e3337607,72ec672e,mobile,email,Qatar,landing,7,2025-04-29 23:57:44,1,1,0,1,2.29
S1143,V1286,U1039,returning,192790d2,73d6efff,mobile,social,Faroe Islands,category,7,2025-03-06 03:41:51,0,0,1,1,1.01
S1143,V1287,U1039,returning,bc993482,d5338cde,mobile,organic,Lao People's Democratic Republic,landing,10,2025-05-03 13:41:47,0,0,1,1,1.01
S1143,V1288,U1039,returning,62e23ebc,f65d2dac,tablet,referral,Western Sahara,product,16,2025-03-01 19:25:12,0,0,1,1,1.01
S1144,V1289,U1039,returning,150e8ad9,81270a03,mobile,organic,Bangladesh,landing,11,2025-04-07 17:36:31,0,1,0,1,0.92
S1145,V1290,U1039,returning,0a562b48,78d10283,mobile,paid,Panama,landing,10,2025-03-27 08:11:56,0,0,0,1,0.29
S1146,V1291,U1039,new,5d380ad6,fa6ee302,desktop,email,Panama,product,5,2025-05-22 17:29:49,0,0,0,0,0.0
S1146,V1292,U1039,returning,bbe6d1af,166444ea,desktop,paid,United States Minor Outlying Islands,blog,18,2025-05-04 02:08:43,0,0,0,0,0.0
S1147,V1293,U1039,returning,9ed286cb,5ef93aab,tablet,organic,Guyana,home,2,2025-05-23 21:55:25,1,1,0,0,3.71
S1148,V1294,U1040,returning,26c67cad,20ee8bfb,mobile,social,Botswana,product,16,2025-03-02 20:27:20,0,0,0,0,0.0
S1148,V1295,U1040,returning,70955aae,455f2b42,mobile,organic,French Guiana,category,6,2025-05-24 05:12:46,0,0,0,0,0.0
S1148,V1296,U1040,new,2835850b,610239d3,mobile,paid,Turks and Caicos Islands,category,1,2025-05-03 01:14:15,0,0,0,0,0.0
S1149,V1297,U1040,returning,d22700c2,0a2f6858,mobile,email,Hungary,home,7,2025-03-23 10:39:42,0,1,1,0,1.18
S1149,V1298,U1040,returning,eb82c7a9,3934fd2e,desktop,paid,Hong Kong,product,15,2025-04-19 08:59:05,0,1,1,0,1.18
S1149,V1299,U1040,returning,6f7674ec,88aedb1e,tablet,referral,Russian Federation,home,1,2025-03-10 16:05:36,0,1,1,0,1.18
S1150,V1300,U1040,returning,b9ac6af8,8cebe775,desktop,organic,United Kingdom,category,17,2025-03-31 15:03:56,0,0,1,0,1.2
S1150,V1301,U1040,returning,54fe5342,1574d738,tablet,email,Libyan Arab Jamahiriya,category,3,2025-05-24 03:43:36,0,0,1,0,1.2
S1151,V1302,U1041,returning,7e7a2086,8749fd3d,desktop,social,Nauru,landing,7,2025-04-21 14:37:33,0,0,1,1,1.15
S1151,V1303,U1041,returning,1d42ff70,2102c4b1,mobile,social,Benin,product,5,2025-03-19 02:23:02,0,0,1,1,1.15
S1151,V1304,U1041,returning,97b5b68b,d4e867b7,desktop,social,Congo,blog,6,2025-04-18 14:36:03,0,0,1,1,1.15
S1152,V1305,U1041,returning,3db1f9e5,87fa6fcd,desktop,social,Kuwait,blog,3,2025-04-24 10:29:47,0,1,0,0,0.21
S1153,V1306,U1041,returning,cf482032,4f9da92f,tablet,social,Vanuatu,landing,9,2025-05-09 04:10:24,0,0,0,0,0.0
S1154,V1307,U1041,returning,336c5124,5097cfd1,mobile,paid,Angola,product,10,2025-03-04 20:37:47,0,0,0,0,0.0
S1154,V1308,U1041,new,d2929d19,e309be2d,mobile,email,Egypt,home,12,2025-05-29 13:02:42,0,0,0,0,0.0
S1154,V1309,U1041,returning,1ba1022f,d08f1ab6,mobile,email,Malta,product,10,2025-03-30 14:31:57,0,0,0,0,0.0
S1155,V1310,U1041,returning,7d336ab3,4d1d547c,mobile,organic,Grenada,blog,9,2025-04-17 13:37:34,0,1,0,0,0.18
S1156,V1311,U1042,returning,6f065b50,988500e3,mobile,paid,India,product,1,2025-05-12 06:33:21,0,0,1,0,0.27
S1156,V1312,U1042,new,1c5b84fc,bbdefdc3,tablet,paid,Cayman Islands,blog,7,2025-03-02 18:48:37,0,0,1,0,0.27
S1156,V1313,U1042,returning,8a49b958,2d310dfc,desktop,paid,Guatemala,category,17,2025-05-06 10:33:39,0,0,1,0,0.27
S1157,V1314,U1042,returning,b8385772,69414309,tablet,organic,Guinea,landing,2,2025-04-04 12:05:27,0,1,1,1,1.93
S1157,V1315,U1042,returning,a84f67f4,1e2b76ca,mobile,organic,Nigeria,landing,1,2025-03-30 08:28:16,0,1,1,1,1.93
S1157,V1316,U1042,returning,cf24ca4a,8114787e,tablet,organic,Dominica,landing,14,2025-04-18 16:00:02,0,1,1,1,1.93
S1158,V1317,U1042,returning,7726de8f,80593d61,tablet,referral,Falkland Islands (Malvinas),category,3,2025-05-18 19:50:50,0,0,0,0,0.0
S1158,V1318,U1042,returning,91b6e87f,dd04d176,tablet,social,Bahamas,landing,11,2025-04-30 18:12:06,0,0,0,0,0.0
S1159,V1319,U1042,new,b7ec2e01,d728d7a0,tablet,organic,Equatorial Guinea,product,8,2025-05-25 07:27:59,0,1,0,0,0.55
S1159,V1320,U1042,returning,34dfc965,6db4f69c,mobile,organic,Iceland,home,12,2025-05-26 10:47:14,0,1,0,0,0.55
S1159,V1321,U1042,new,57f87ad2,93b3cdc6,desktop,organic,Suriname,landing,19,2025-03-03 20:39:37,0,1,0,0,0.55
S1160,V1322,U1042,returning,aa70d3f3,2491d7f0,desktop,social,Western Sahara,product,18,2025-04-23 21:06:08,0,0,0,0,0.0
S1160,V1323,U1042,returning,97d4d0df,3e5af694,desktop,social,Yemen,product,10,2025-03-28 04:53:56,0,0,0,0,0.0
S1161,V1324,U1043,returning,b925fd97,e91af27b,tablet,paid,Czech Republic,product,12,2025-03-15 17:30:20,0,1,0,1,0.42
S1161,V1325,U1043,returning,5671ae8d,f773a2e0,tablet,organic,Guam,category,10,2025-05-27 02:34:12,0,1,0,1,0.42
S1161,V1326,U1043,returning,82733c0a,653d58c8,desktop,social,India,landing,13,2025-05-03 18:45:43,0,1,0,1,0.42
S1162,V1327,U1043,returning,2f654a46,0d66294e,desktop,social,Burundi,home,10,2025-03-09 12:34:37,0,0,1,0,1.28
S1162,V1328,U1043,returning,b2f194ce,031d35a4,desktop,referral,Saint Lucia,blog,13,2025-04-07 02:36:25,0,0,1,0,1.28
S1162,V1329,U1043,returning,fdcd6905,a99b6ee6,desktop,social,Maldives,category,12,2025-05-05 19:50:33,0,0,1,0,1.28
S1163,V1330,U1043,returning,01d99c8f,d6f210fc,tablet,email,New Caledonia,blog,1,2025-05-24 17:32:30,1,0,0,0,1.83
S1163,V1331,U1043,returning,db8ad319,dcd10adf,mobile,referral,Nigeria,home,14,2025-05-06 15:42:54,1,0,0,0,1.83
S1164,V1332,U1044,returning,fce022c3,5d5a8702,desktop,social,Denmark,landing,20,2025-04-10 12:27:25,0,0,0,0,0.0
S1165,V1333,U1044,returning,8149dcdb,dfd71fd2,mobile,paid,Dominican Republic,home,15,2025-04-25 14:57:01,1,0,0,0,0.68
S1166,V1334,U1045,new,d6ba3418,a751ff7e,tablet,paid,Cape Verde,blog,18,2025-04-11 09:44:07,0,0,0,0,0.0
S1167,V1335,U1045,returning,51497c24,90270bdc,tablet,social,Georgia,home,17,2025-05-28 07:50:13,1,0,0,0,1.45
S1167,V1336,U1045,returning,3c700014,887ee660,desktop,referral,Netherlands Antilles,blog,17,2025-04-01 23:17:20,1,0,0,0,1.45
S1167,V1337,U1045,returning,94b5ff29,8e2473cd,mobile,organic,Kiribati,landing,18,2025-04-22 15:29:46,1,0,0,0,1.45
S1168,V1338,U1045,returning,85105aee,ff588e9e,tablet,paid,Bulgaria,blog,4,2025-03-21 01:46:45,0,0,0,1,0.34
S1169,V1339,U1045,returning,5ca41e06,b6dd608d,tablet,social,Palau,landing,14,2025-03-14 10:54:24,0,0,0,0,0.0
S1169,V1340,U1045,returning,3a7896e0,8e417c66,desktop,organic,Morocco,product,17,2025-04-22 13:26:45,0,0,0,0,0.0
S1169,V1341,U1045,returning,9f9a9f68,611cd485,mobile,organic,Poland,product,6,2025-05-17 16:22:47,0,0,0,0,0.0
S1170,V1342,U1045,returning,78aee307,5317e832,desktop,social,Cook Islands,blog,12,2025-05-23 17:58:29,0,0,1,1,0.81
S1170,V1343,U1045,new,8e0add19,89fc88d5,tablet,paid,Burundi,category,14,2025-03-31 00:01:06,0,0,1,1,0.81
S1170,V1344,U1045,returning,d3b7a708,f390bd8f,tablet,referral,Portugal,landing,9,2025-05-08 11:05:12,0,0,1,1,0.81
S1171,V1345,U1046,returning,6ba43788,03cef4f9,tablet,referral,United Arab Emirates,landing,12,2025-04-20 20:33:18,0,1,1,0,2.45
S1172,V1346,U1046,returning,dc48d4d7,6e2f70e4,mobile,email,United States of America,home,15,2025-03-14 03:09:40,0,1,1,1,1.41
S1172,V1347,U1046,returning,d6113e5d,7e6759da,mobile,social,Jersey,home,6,2025-05-28 06:07:42,0,1,1,1,1.41
S1173,V1348,U1046,returning,b81a21ee,e1e903bd,mobile,organic,Sierra Leone,blog,1,2025-03-15 02:13:46,0,1,0,0,0.28
S1173,V1349,U1046,returning,1b6ae19f,5712a64e,tablet,email,Palau,category,19,2025-05-30 14:07:02,0,1,0,0,0.28
S1173,V1350,U1046,returning,575bb639,bd17af31,tablet,referral,Monaco,blog,19,2025-05-29 01:01:34,0,1,0,0,0.28
S1174,V1351,U1046,returning,1963f4fe,e1ce20dd,desktop,social,Cayman Islands,landing,8,2025-03-31 19:49:11,0,0,1,1,1.78
S1175,V1352,U1046,returning,b750b6ef,88ae8b3f,tablet,email,Bangladesh,category,5,2025-04-24 02:41:49,0,0,0,0,0.0
S1176,V1353,U1047,new,e585515c,02273589,mobile,social,Marshall Islands,blog,11,2025-05-09 20:25:04,0,1,0,0,0.32
S1176,V1354,U1047,returning,f4104cef,2d14e886,tablet,paid,British Indian Ocean Territory (Chagos Archipelago),landing,18,2025-03-18 21:03:58,0,1,0,0,0.32
S1176,V1355,U1047,returning,fdc61aeb,9aaa301a,mobile,social,Ghana,landing,11,2025-05-21 12:13:45,0,1,0,0,0.32
S1177,V1356,U1047,returning,21843a70,87b29a0f,tablet,social,Turkmenistan,category,13,2025-03-15 03:05:33,1,1,0,0,2.63
S1177,V1357,U1047,returning,03e12d7e,5f0ea045,mobile,email,Saint Lucia,blog,20,2025-03-03 20:42:04,1,1,0,0,2.63
S1177,V1358,U1047,new,17c9a395,24ce8727,mobile,email,Serbia,home,9,2025-03-31 22:35:44,1,1,0,0,2.63
S1178,V1359,U1047,returning,72a5ab54,2c79cc22,desktop,referral,Turkmenistan,home,17,2025-04-10 04:47:00,1,0,1,0,3.52
S1178,V1360,U1047,new,5b2b8a07,af151f4c,tablet,paid,Isle of Man,product,4,2025-03-30 10:51:08,1,0,1,0,3.52
S1179,V1361,U1047,returning,8c0c974a,3f924459,tablet,social,Kenya,product,14,2025-05-12 09:23:47,0,1,1,1,1.61
S1179,V1362,U1047,returning,2b828775,1eafdfdb,desktop,organic,Vietnam,home,6,2025-05-19 18:41:46,0,1,1,1,1.61
S1179,V1363,U1047,returning,bf93b77e,eb19fa35,desktop,email,Uganda,home,1,2025-05-01 19:57:43,0,1,1,1,1.61
S1180,V1364,U1047,returning,e9ac19ba,fa56bcec,desktop,paid,Venezuela,home,18,2025-05-11 16:27:21,0,0,1,1,1.53
S1181,V1365,U1048,returning,8b1dd53b,d1b49290,desktop,organic,Falkland Islands (Malvinas),blog,9,2025-03-15 18:05:08,1,0,0,0,1.73
S1181,V1366,U1048,returning,db4d7a5b,4d216162,mobile,social,Slovakia (Slovak Republic),blog,1,2025-03-19 05:55:01,1,0,0,0,1.73
S1182,V1367,U1048,new,67e90021,dbc8786c,mobile,email,Botswana,category,3,2025-03-13 18:31:26,1,0,1,1,2.57
S1182,V1368,U1048,returning,b63c48df,eee59f80,desktop,organic,Colombia,product,15,2025-03-03 13:02:46,1,0,1,1,2.57
S1183,V1369,U1048,returning,91d9236c,690d47cb,tablet,email,Serbia,home,15,2025-04-29 10:01:13,0,1,1,1,3.06
S1183,V1370,U1048,returning,f267e277,99420f71,mobile,paid,New Zealand,landing,10,2025-03-26 21:50:05,0,1,1,1,3.06
S1184,V1371,U1049,returning,ffc49d99,0e0e89ed,desktop,referral,Netherlands,blog,19,2025-04-25 01:18:22,1,0,0,1,2.49
S1184,V1372,U1049,new,96da2365,be9be44f,tablet,referral,New Caledonia,landing,2,2025-03-23 10:03:44,1,0,0,1,2.49
S1184,V1373,U1049,returning,94e860e6,542c0309,tablet,organic,Nauru,product,19,2025-03-23 13:01:28,1,0,0,1,2.49
S1185,V1374,U1049,returning,cdcf192b,ebbd969a,desktop,paid,Djibouti,home,13,2025-05-06 17:42:23,0,1,1,0,2.3
S1185,V1375,U1049,returning,f7d44969,dcd48c37,mobile,email,Anguilla,landing,3,2025-04-04 21:08:22,0,1,1,0,2.3
S1185,V1376,U1049,returning,3510a991,eddb400e,tablet,referral,Belgium,home,5,2025-05-06 19:29:07,0,1,1,0,2.3
S1186,V1377,U1049,new,e8226da7,a4cf1665,tablet,social,Slovakia (Slovak Republic),product,19,2025-04-16 06:33:49,0,1,0,1,0.84
S1187,V1378,U1050,returning,ffbc8493,6784a02f,desktop,paid,Burkina Faso,product,8,2025-04-18 18:30:04,0,1,1,1,2.55
S1187,V1379,U1050,returning,e1de83e5,1c8f1e7c,tablet,paid,Tanzania,landing,9,2025-04-28 17:04:49,0,1,1,1,2.55
S1188,V1380,U1050,returning,9a38d4fd,68e82fcf,mobile,paid,Latvia,blog,10,2025-05-09 03:07:29,1,1,0,1,1.45
S1188,V1381,U1050,returning,2b3a1bc7,dbf8def9,mobile,paid,Pakistan,product,2,2025-04-06 07:23:18,1,1,0,1,1.45
S1188,V1382,U1050,returning,dc0f46ba,103a75a1,tablet,email,Colombia,category,20,2025-05-22 17:36:19,1,1,0,1,1.45
S1189,V1383,U1050,returning,dcfaa93c,e9dc813f,tablet,paid,Iceland,category,15,2025-04-17 17:09:04,0,0,0,0,0.0
S1189,V1384,U1050,returning,9433c869,ffe72e4c,mobile,social,Lebanon,blog,11,2025-03-14 08:25:40,0,0,0,0,0.0
S1189,V1385,U1050,new,f755b9f0,6c6f8915,desktop,email,Central African Republic,home,9,2025-03-19 18:19:40,0,0,0,0,0.0
S1190,V1386,U1050,returning,8053afc7,3fb00743,mobile,paid,Czech Republic,blog,15,2025-03-04 03:06:01,0,0,1,1,1.23
S1191,V1387,U1050,returning,356e65d0,6877d8cc,mobile,organic,Ireland,landing,9,2025-05-14 05:30:16,1,0,0,0,2.6
S1192,V1388,U1051,returning,697d5688,139aeb3e,mobile,email,American Samoa,product,6,2025-05-29 20:25:12,0,1,1,1,2.47
S1192,V1389,U1051,returning,6180f6f0,97904476,desktop,social,Faroe Islands,blog,5,2025-04-10 02:27:44,0,1,1,1,2.47
