transaction_id,order_id,product_id,quantity,total_product_price,Unit_price,return_stat,return_date
TX1845,ORD1845,P1418,3,182.7,60.9,Not Returned,
TX1845,ORD1845,P1602,1,5.41,5.41,Not Returned,
TX1846,ORD1846,P1516,1,62.37,62.37,Not Returned,
TX1846,ORD1846,P1287,2,950.68,475.34,Not Returned,
TX1847,ORD1847,P1055,3,392.97,130.99,Not Returned,
TX1847,ORD1847,P1961,2,62.28,31.14,Not Returned,
TX1848,ORD1848,P1225,3,195.87,65.29,Not Returned,
TX1849,ORD1849,P1216,3,225.39,75.13,Not Returned,
TX1850,ORD1850,P1858,1,43.03,43.03,Not Returned,
TX1850,ORD1850,P1707,2,76.4,38.2,Not Returned,
TX1851,ORD1851,P1081,1,25.61,25.61,Not Returned,
TX1852,ORD1852,P1715,2,75.66,37.83,Not Returned,
TX1852,ORD1852,P1341,2,211.54,105.77,Not Returned,
TX1853,ORD1853,P1159,3,267.09,89.03,Not Returned,
TX1853,ORD1853,P1919,3,117.72,39.24,Not Returned,
TX1853,ORD1853,P1694,2,7.04,3.52,Not Returned,
TX1854,ORD1854,P1253,1,170.04,170.04,Not Returned,
TX1854,ORD1854,P1728,3,88.08,29.36,Not Returned,
TX1854,ORD1854,P1631,1,82.63,82.63,Not Returned,
TX1855,ORD1855,P1163,1,72.35,72.35,Not Returned,
TX1856,ORD1856,P1099,3,1366.35,455.45,Returned,14-05-2025 17:26
TX1856,ORD1856,P1961,1,31.14,31.14,Returned,19-05-2025 17:26
TX1857,ORD1857,P1069,1,65.93,65.93,Not Returned,
TX1858,ORD1858,P1080,1,44.91,44.91,Not Returned,
TX1858,ORD1858,P1479,1,104.6,104.6,Not Returned,
TX1858,ORD1858,P1983,2,53.18,26.59,Not Returned,
TX1859,ORD1859,P1507,1,61.15,61.15,Returned,10/5/2025 21:42
TX1860,ORD1860,P1434,3,115.71,38.57,Not Returned,
TX1860,ORD1860,P1141,1,393.68,393.68,Not Returned,
TX1860,ORD1860,P1611,2,163.74,81.87,Not Returned,
TX1861,ORD1861,P1506,3,1138.92,379.64,Not Returned,
TX1861,ORD1861,P1291,1,15.48,15.48,Not Returned,
TX1861,ORD1861,P1534,2,8.86,4.43,Not Returned,
TX1862,ORD1862,P1331,1,156.68,156.68,Not Returned,
TX1863,ORD1863,P1719,2,66.82,33.41,Returned,26-04-2025 22:02
TX1863,ORD1863,P1481,2,263.52,131.76,Not Returned,
TX1864,ORD1864,P1249,1,495.76,495.76,Returned,8/4/2025 23:46
TX1864,ORD1864,P1514,2,250.9,125.45,Returned,8/4/2025 23:46
TX1864,ORD1864,P1373,1,143.46,143.46,Not Returned,
TX1865,ORD1865,P1671,1,21.39,21.39,Not Returned,
TX1865,ORD1865,P1497,2,39.94,19.97,Not Returned,
TX1865,ORD1865,P1408,3,61.59,20.53,Returned,14-03-2025 00:16
TX1866,ORD1866,P1170,1,45.25,45.25,Not Returned,
TX1866,ORD1866,P1112,2,27.96,13.98,Not Returned,
TX1866,ORD1866,P1598,2,20.02,10.01,Not Returned,
TX1867,ORD1867,P1755,2,707.46,353.73,Returned,25-05-2025 17:11
TX1867,ORD1867,P1487,3,412.35,137.45,Not Returned,
TX1868,ORD1868,P1543,2,212.96,106.48,Not Returned,
TX1868,ORD1868,P1649,2,85,42.5,Not Returned,
TX1868,ORD1868,P1410,1,32.69,32.69,Not Returned,
TX1869,ORD1869,P1891,2,58.72,29.36,Not Returned,
TX1869,ORD1869,P1180,3,328.17,109.39,Not Returned,
TX1870,ORD1870,P1716,3,203.52,67.84,Not Returned,
TX1870,ORD1870,P1609,1,25.54,25.54,Not Returned,
TX1870,ORD1870,P1030,1,178.68,178.68,Not Returned,
TX1871,ORD1871,P1561,3,6.09,2.03,Not Returned,
TX1872,ORD1872,P1125,2,39.42,19.71,Returned,31-03-2025 12:15
TX1872,ORD1872,P1847,3,112.5,37.5,Returned,2/4/2025 12:15
TX1873,ORD1873,P1225,3,195.87,65.29,Not Returned,
TX1873,ORD1873,P1157,2,126.82,63.41,Not Returned,
TX1874,ORD1874,P1756,1,207.77,207.77,Returned,8/4/2025 2:17
TX1874,ORD1874,P1585,1,66.81,66.81,Not Returned,
TX1875,ORD1875,P1324,1,53.52,53.52,Not Returned,
TX1876,ORD1876,P1756,3,623.31,207.77,Not Returned,
TX1876,ORD1876,P1496,1,174.11,174.11,Returned,17-04-2025 04:17
TX1876,ORD1876,P1402,1,43.07,43.07,Not Returned,
TX1877,ORD1877,P1036,2,144.82,72.41,Not Returned,
TX1877,ORD1877,P1191,3,35.28,11.76,Not Returned,
TX1877,ORD1877,P1330,3,871.83,290.61,Not Returned,
TX1878,ORD1878,P1276,2,65.98,32.99,Not Returned,
TX1878,ORD1878,P1475,1,55.64,55.64,Not Returned,
TX1879,ORD1879,P1803,3,405.63,135.21,Returned,7/6/2025 5:15
TX1879,ORD1879,P1660,2,635.78,317.89,Not Returned,
TX1879,ORD1879,P1878,3,193.8,64.6,Not Returned,
TX1880,ORD1880,P1855,1,53.48,53.48,Not Returned,
TX1881,ORD1881,P1288,2,660.06,330.03,Not Returned,
TX1881,ORD1881,P1516,1,62.37,62.37,Not Returned,
TX1882,ORD1882,P1315,2,187.44,93.72,Not Returned,
TX1883,ORD1883,P1934,3,218.73,72.91,Returned,10/4/2025 5:16
TX1883,ORD1883,P1471,1,97.4,97.4,Not Returned,
TX1883,ORD1883,P1719,1,33.41,33.41,Returned,4/4/2025 5:16
TX1884,ORD1884,P1560,1,91.55,91.55,Not Returned,
TX1884,ORD1884,P1569,1,115.78,115.78,Not Returned,
TX1884,ORD1884,P1004,1,20.16,20.16,Returned,28-03-2025 10:37
TX1885,ORD1885,P1780,2,29.1,14.55,Not Returned,
TX1885,ORD1885,P1715,3,113.49,37.83,Returned,30-05-2025 01:21
TX1885,ORD1885,P1856,1,300.7,300.7,Not Returned,
TX1886,ORD1886,P1989,1,17.19,17.19,Not Returned,
TX1887,ORD1887,P1726,1,25.39,25.39,Not Returned,
TX1887,ORD1887,P1501,1,3.21,3.21,Not Returned,
TX1888,ORD1888,P1409,2,125.5,62.75,Not Returned,
TX1888,ORD1888,P1512,3,258.57,86.19,Returned,21-03-2025 20:41
TX1889,ORD1889,P1833,1,7.51,7.51,Not Returned,
TX1890,ORD1890,P1971,2,195.06,97.53,Not Returned,
TX1891,ORD1891,P1245,3,217.05,72.35,Not Returned,
TX1891,ORD1891,P1282,2,281.8,140.9,Not Returned,
TX1891,ORD1891,P1086,2,177.7,88.85,Not Returned,
TX1892,ORD1892,P1234,1,407.02,407.02,Not Returned,
TX1892,ORD1892,P1049,1,12.68,12.68,Not Returned,
TX1892,ORD1892,P1388,3,1396.56,465.52,Returned,26-04-2025 12:18
TX1893,ORD1893,P1355,2,857.24,428.62,Not Returned,
TX1893,ORD1893,P1985,1,28.06,28.06,Not Returned,
TX1893,ORD1893,P1393,2,159.08,79.54,Not Returned,
TX1894,ORD1894,P1575,1,47.13,47.13,Not Returned,
TX1895,ORD1895,P1704,2,971.9,485.95,Not Returned,
TX1896,ORD1896,P1550,3,462.81,154.27,Not Returned,
TX1896,ORD1896,P1080,1,44.91,44.91,Returned,13-03-2025 13:01
TX1897,ORD1897,P1018,2,248.62,124.31,Not Returned,
TX1897,ORD1897,P1701,2,951.36,475.68,Not Returned,
TX1898,ORD1898,P1703,2,44.08,22.04,Not Returned,
TX1898,ORD1898,P1763,3,81.45,27.15,Not Returned,
TX1898,ORD1898,P1600,1,49.23,49.23,Not Returned,
TX1899,ORD1899,P1674,1,119.68,119.68,Not Returned,
TX1900,ORD1900,P1467,3,389.7,129.9,Returned,31-03-2025 15:31
TX1900,ORD1900,P1126,3,368.46,122.82,Not Returned,
TX1900,ORD1900,P1556,1,98.17,98.17,Returned,25-03-2025 15:31
TX1901,ORD1901,P1373,2,286.92,143.46,Returned,2/6/2025 12:51
TX1901,ORD1901,P1748,1,11.95,11.95,Not Returned,
TX1902,ORD1902,P1423,3,153.42,51.14,Not Returned,
TX1903,ORD1903,P1128,2,20.72,10.36,Not Returned,
TX1903,ORD1903,P1310,1,66.42,66.42,Not Returned,
TX1904,ORD1904,P1618,1,155.53,155.53,Not Returned,
TX1905,ORD1905,P1915,3,430.98,143.66,Not Returned,
TX1905,ORD1905,P1669,3,1224.12,408.04,Not Returned,
TX1906,ORD1906,P1286,1,19.66,19.66,Not Returned,
TX1907,ORD1907,P1777,1,95.65,95.65,Not Returned,
TX1907,ORD1907,P1056,3,649.47,216.49,Not Returned,
TX1908,ORD1908,P1829,1,25.92,25.92,Returned,15-05-2025 15:55
TX1908,ORD1908,P1958,2,137.48,68.74,Not Returned,
TX1909,ORD1909,P1165,1,16.81,16.81,Not Returned,
TX1909,ORD1909,P1086,1,88.85,88.85,Not Returned,
TX1910,ORD1910,P1686,1,59.39,59.39,Not Returned,
TX1911,ORD1911,P1904,2,370.78,185.39,Returned,17-03-2025 23:38
TX1911,ORD1911,P1372,1,48.09,48.09,Not Returned,
TX1912,ORD1912,P1818,1,50.08,50.08,Not Returned,
TX1913,ORD1913,P1384,1,142.76,142.76,Returned,19-04-2025 15:47
TX1914,ORD1914,P1749,3,179.01,59.67,Not Returned,
TX1914,ORD1914,P1103,3,964.77,321.59,Not Returned,
TX1915,ORD1915,P1283,2,542.92,271.46,Not Returned,
TX1916,ORD1916,P1966,1,31.46,31.46,Not Returned,
TX1917,ORD1917,P1396,2,79.98,39.99,Not Returned,
TX1917,ORD1917,P1048,3,99.75,33.25,Not Returned,
TX1918,ORD1918,P1727,2,66.76,33.38,Not Returned,
TX1918,ORD1918,P1069,1,65.93,65.93,Not Returned,
TX1919,ORD1919,P1710,1,41.03,41.03,Not Returned,
TX1919,ORD1919,P1230,1,208.14,208.14,Not Returned,
TX1920,ORD1920,P1069,3,197.79,65.93,Not Returned,
TX1920,ORD1920,P1718,2,131.1,65.55,Returned,3/5/2025 8:28
TX1920,ORD1920,P1835,1,12.14,12.14,Not Returned,
TX1921,ORD1921,P1384,1,142.76,142.76,Not Returned,
TX1922,ORD1922,P1374,1,58.95,58.95,Not Returned,
TX1922,ORD1922,P1836,2,553.92,276.96,Not Returned,
TX1922,ORD1922,P1352,3,123.54,41.18,Not Returned,
TX1923,ORD1923,P1292,3,349.23,116.41,Not Returned,
TX1923,ORD1923,P1795,3,114.96,38.32,Not Returned,
TX1923,ORD1923,P1740,1,194.97,194.97,Not Returned,
TX1924,ORD1924,P1933,1,21.23,21.23,Not Returned,
TX1925,ORD1925,P1903,1,169.1,169.1,Returned,21-05-2025 21:02
TX1925,ORD1925,P1146,1,28.48,28.48,Not Returned,
TX1926,ORD1926,P1315,2,187.44,93.72,Not Returned,
TX1926,ORD1926,P1750,2,8.68,4.34,Not Returned,
TX1926,ORD1926,P1204,1,168.92,168.92,Not Returned,
TX1927,ORD1927,P1806,3,499.44,166.48,Not Returned,
TX1927,ORD1927,P1922,1,36.37,36.37,Not Returned,
TX1928,ORD1928,P1023,2,249.2,124.6,Returned,25-04-2025 22:54
TX1928,ORD1928,P1056,1,216.49,216.49,Returned,27-04-2025 22:54
TX1928,ORD1928,P1200,2,55.16,27.58,Not Returned,
TX1929,ORD1929,P1200,2,55.16,27.58,Not Returned,
TX1930,ORD1930,P1453,3,202.68,67.56,Not Returned,
TX1930,ORD1930,P1283,3,814.38,271.46,Not Returned,
TX1931,ORD1931,P1239,1,136.49,136.49,Not Returned,
TX1931,ORD1931,P1110,2,281.14,140.57,Not Returned,
TX1931,ORD1931,P1769,3,66.12,22.04,Not Returned,
TX1932,ORD1932,P1957,3,155.22,51.74,Not Returned,
TX1933,ORD1933,P1810,3,119.22,39.74,Not Returned,
TX1933,ORD1933,P1196,1,71.66,71.66,Not Returned,
TX1933,ORD1933,P1430,2,104.9,52.45,Not Returned,
TX1934,ORD1934,P1094,1,74.3,74.3,Not Returned,
TX1934,ORD1934,P1143,2,159.4,79.7,Returned,12/3/2025 20:50
TX1934,ORD1934,P1657,3,207.93,69.31,Not Returned,
TX1935,ORD1935,P1965,1,20.82,20.82,Not Returned,
TX1935,ORD1935,P1542,3,1348.56,449.52,Not Returned,
TX1936,ORD1936,P1640,2,210.42,105.21,Not Returned,
TX1936,ORD1936,P1636,1,135.33,135.33,Not Returned,
TX1937,ORD1937,P1521,1,221.03,221.03,Not Returned,
TX1938,ORD1938,P1094,1,74.3,74.3,Not Returned,
TX1938,ORD1938,P1833,2,15.02,7.51,Not Returned,
TX1939,ORD1939,P1945,2,13.9,6.95,Not Returned,
TX1939,ORD1939,P1949,3,153.45,51.15,Not Returned,
TX1940,ORD1940,P1762,1,459.89,459.89,Not Returned,
TX1940,ORD1940,P1566,3,414.33,138.11,Returned,14-05-2025 01:26
TX1941,ORD1941,P1479,3,313.8,104.6,Not Returned,
TX1942,ORD1942,P1333,1,59.21,59.21,Not Returned,
TX1942,ORD1942,P1827,1,18.44,18.44,Not Returned,
TX1943,ORD1943,P1251,3,53.49,17.83,Not Returned,
TX1943,ORD1943,P1442,1,63.98,63.98,Not Returned,
TX1943,ORD1943,P1557,2,18.46,9.23,Not Returned,
TX1944,ORD1944,P1011,3,243.39,81.13,Not Returned,
TX1945,ORD1945,P1335,2,89.68,44.84,Not Returned,
TX1945,ORD1945,P1024,3,391.65,130.55,Returned,17-04-2025 07:33
TX1946,ORD1946,P1710,3,123.09,41.03,Not Returned,
TX1946,ORD1946,P1013,2,79.4,39.7,Not Returned,
TX1947,ORD1947,P1054,1,34.64,34.64,Not Returned,
TX1948,ORD1948,P1352,2,82.36,41.18,Not Returned,
TX1948,ORD1948,P1849,3,346.47,115.49,Not Returned,
TX1948,ORD1948,P1037,1,21.51,21.51,Not Returned,
TX1949,ORD1949,P1596,1,3.6,3.6,Not Returned,
TX1949,ORD1949,P1888,3,85.44,28.48,Not Returned,
TX1949,ORD1949,P1667,1,48.73,48.73,Not Returned,
TX1950,ORD1950,P1750,3,13.02,4.34,Not Returned,
TX1950,ORD1950,P1213,2,227.34,113.67,Not Returned,
TX1950,ORD1950,P1940,2,148.66,74.33,Not Returned,
TX1951,ORD1951,P1152,1,27.25,27.25,Not Returned,
TX1951,ORD1951,P1355,2,857.24,428.62,Not Returned,
TX1952,ORD1952,P1502,2,909.18,454.59,Not Returned,
TX1953,ORD1953,P1899,3,441.99,147.33,Not Returned,
TX1953,ORD1953,P1701,2,951.36,475.68,Not Returned,
TX1953,ORD1953,P1065,1,94.55,94.55,Not Returned,
TX1954,ORD1954,P1132,2,38.18,19.09,Not Returned,
TX1955,ORD1955,P1694,3,10.56,3.52,Not Returned,
TX1955,ORD1955,P1853,1,397.48,397.48,Not Returned,
TX1956,ORD1956,P1250,3,492.9,164.3,Returned,23-04-2025 17:14
TX1956,ORD1956,P1240,3,91.95,30.65,Not Returned,
TX1957,ORD1957,P1429,3,92.22,30.74,Not Returned,
TX1957,ORD1957,P1618,2,311.06,155.53,Not Returned,
TX1958,ORD1958,P1878,3,193.8,64.6,Not Returned,
TX1958,ORD1958,P1344,1,33.37,33.37,Not Returned,
TX1958,ORD1958,P1912,1,76.58,76.58,Not Returned,
TX1959,ORD1959,P1021,3,203.25,67.75,Not Returned,
TX1959,ORD1959,P1601,3,107.52,35.84,Returned,28-03-2025 10:16
TX1960,ORD1960,P1138,1,10.24,10.24,Not Returned,
TX1960,ORD1960,P1058,1,38.28,38.28,Not Returned,
TX1961,ORD1961,P1305,1,10.04,10.04,Not Returned,
TX1962,ORD1962,P1817,2,46.08,23.04,Returned,7/4/2025 2:41
TX1962,ORD1962,P1734,1,83.81,83.81,Not Returned,
TX1963,ORD1963,P1938,3,62.76,20.92,Not Returned,
TX1963,ORD1963,P1977,2,122.76,61.38,Returned,28-05-2025 14:12
TX1964,ORD1964,P1476,1,176.37,176.37,Not Returned,
TX1965,ORD1965,P1404,2,37.46,18.73,Not Returned,
TX1965,ORD1965,P1051,1,76.22,76.22,Not Returned,
TX1966,ORD1966,P1190,2,88.28,44.14,Not Returned,
TX1966,ORD1966,P1732,1,77.92,77.92,Not Returned,
TX1966,ORD1966,P1692,1,66.69,66.69,Not Returned,
TX1967,ORD1967,P1464,2,64.28,32.14,Not Returned,
TX1967,ORD1967,P1408,3,61.59,20.53,Not Returned,
TX1968,ORD1968,P1497,3,59.91,19.97,Not Returned,
TX1968,ORD1968,P1214,1,2.25,2.25,Not Returned,
TX1969,ORD1969,P1586,1,196.07,196.07,Not Returned,
TX1969,ORD1969,P1799,1,55.64,55.64,Not Returned,
TX1970,ORD1970,P1679,3,45.09,15.03,Not Returned,
TX1971,ORD1971,P1116,1,126.44,126.44,Not Returned,
TX1971,ORD1971,P1660,3,953.67,317.89,Not Returned,
TX1972,ORD1972,P1324,3,160.56,53.52,Not Returned,
TX1973,ORD1973,P1632,3,233.67,77.89,Not Returned,
TX1973,ORD1973,P1145,3,97.08,32.36,Not Returned,
TX1973,ORD1973,P1547,3,91.68,30.56,Returned,2/6/2025 13:57
TX1974,ORD1974,P1627,3,98.1,32.7,Not Returned,
TX1974,ORD1974,P1309,1,21.92,21.92,Not Returned,
TX1975,ORD1975,P1746,1,113.13,113.13,Not Returned,
TX1975,ORD1975,P1560,2,183.1,91.55,Not Returned,
TX1976,ORD1976,P1790,1,61.81,61.81,Not Returned,
TX1976,ORD1976,P1356,2,90.74,45.37,Returned,28-04-2025 00:27
TX1977,ORD1977,P1393,3,238.62,79.54,Not Returned,
TX1978,ORD1978,P1423,2,102.28,51.14,Not Returned,
TX1979,ORD1979,P1489,1,52.44,52.44,Not Returned,
TX1979,ORD1979,P1526,3,109.68,36.56,Not Returned,
TX1980,ORD1980,P1593,2,189.68,94.84,Not Returned,
TX1980,ORD1980,P1388,1,465.52,465.52,Not Returned,
TX1981,ORD1981,P1999,2,28.92,14.46,Not Returned,
TX1982,ORD1982,P1174,2,273.14,136.57,Not Returned,
TX1982,ORD1982,P1846,2,26.58,13.29,Not Returned,
TX1983,ORD1983,P1862,2,31.08,15.54,Not Returned,
TX1983,ORD1983,P1780,2,29.1,14.55,Not Returned,
TX1984,ORD1984,P1246,1,110.91,110.91,Not Returned,
TX1985,ORD1985,P1809,2,413,206.5,Not Returned,
TX1986,ORD1986,P1405,3,265.68,88.56,Not Returned,
TX1987,ORD1987,P1889,1,96.11,96.11,Returned,23-03-2025 08:03
TX1987,ORD1987,P1455,3,99.99,33.33,Not Returned,
TX1988,ORD1988,P1920,1,430.81,430.81,Not Returned,
TX1988,ORD1988,P1368,1,130.28,130.28,Not Returned,
TX1989,ORD1989,P1083,3,309.24,103.08,Not Returned,
TX1990,ORD1990,P1592,2,133.08,66.54,Not Returned,
TX1990,ORD1990,P1959,3,144.6,48.2,Not Returned,
TX1991,ORD1991,P1613,2,172.08,86.04,Not Returned,
TX1991,ORD1991,P1980,3,539.25,179.75,Not Returned,
TX1991,ORD1991,P1234,1,407.02,407.02,Not Returned,
TX1992,ORD1992,P1375,3,432,144,Not Returned,
TX1992,ORD1992,P1056,2,432.98,216.49,Not Returned,
TX1992,ORD1992,P1540,2,144.1,72.05,Not Returned,
TX1993,ORD1993,P1420,2,14.2,7.1,Returned,3/4/2025 23:57
TX1993,ORD1993,P1049,3,38.04,12.68,Not Returned,
TX1993,ORD1993,P1994,1,12.36,12.36,Not Returned,
TX1994,ORD1994,P1368,3,390.84,130.28,Returned,5/5/2025 4:15
TX1994,ORD1994,P1166,3,33.39,11.13,Not Returned,
TX1995,ORD1995,P1883,2,77.62,38.81,Not Returned,
TX1995,ORD1995,P1171,2,88.18,44.09,Not Returned,
TX1996,ORD1996,P1221,2,798.84,399.42,Not Returned,
TX1996,ORD1996,P1518,1,94.83,94.83,Not Returned,
TX1996,ORD1996,P1674,3,359.04,119.68,Not Returned,
TX1997,ORD1997,P1655,2,110.8,55.4,Not Returned,
TX1997,ORD1997,P1211,2,28.54,14.27,Not Returned,
TX1998,ORD1998,P1664,3,253.38,84.46,Not Returned,
TX1998,ORD1998,P1690,3,522.9,174.3,Not Returned,
TX1998,ORD1998,P1898,3,633.42,211.14,Not Returned,
TX1999,ORD1999,P1283,3,814.38,271.46,Not Returned,
TX2000,ORD2000,P1358,2,108.62,54.31,Not Returned,
TX2000,ORD2000,P1860,1,37.02,37.02,Not Returned,
TX2001,ORD2001,P1105,2,433.56,216.78,Not Returned,
TX2001,ORD2001,P1572,3,118.56,39.52,Not Returned,
TX2002,ORD2002,P1957,1,51.74,51.74,Not Returned,
TX2003,ORD2003,P1186,2,780.04,390.02,Not Returned,
TX2004,ORD2004,P1494,1,58.61,58.61,Not Returned,
TX2005,ORD2005,P1135,2,230.46,115.23,Not Returned,
TX2005,ORD2005,P1935,2,172.1,86.05,Not Returned,
TX2006,ORD2006,P1199,3,134.01,44.67,Not Returned,
TX2007,ORD2007,P1844,2,69.86,34.93,Not Returned,
TX2008,ORD2008,P1945,2,13.9,6.95,Not Returned,
TX2008,ORD2008,P1875,2,32.24,16.12,Not Returned,
TX2009,ORD2009,P1746,2,226.26,113.13,Not Returned,
TX2010,ORD2010,P1888,2,56.96,28.48,Not Returned,
TX2010,ORD2010,P1493,1,122.96,122.96,Not Returned,
TX2011,ORD2011,P1826,1,70.15,70.15,Returned,4/3/2025 16:48
TX2012,ORD2012,P1734,2,167.62,83.81,Not Returned,
TX2012,ORD2012,P1179,2,276.72,138.36,Not Returned,
TX2013,ORD2013,P1350,2,83.1,41.55,Not Returned,
TX2013,ORD2013,P1881,1,407.79,407.79,Not Returned,
TX2014,ORD2014,P1358,3,162.93,54.31,Not Returned,
TX2014,ORD2014,P1555,2,245.9,122.95,Not Returned,
TX2015,ORD2015,P1037,3,64.53,21.51,Not Returned,
TX2015,ORD2015,P1067,3,139.65,46.55,Not Returned,
TX2016,ORD2016,P1786,3,69.9,23.3,Not Returned,
TX2016,ORD2016,P1419,2,153.28,76.64,Not Returned,
TX2016,ORD2016,P1666,2,59.22,29.61,Not Returned,
TX2017,ORD2017,P1489,2,104.88,52.44,Not Returned,
TX2017,ORD2017,P1751,2,274.98,137.49,Not Returned,
TX2017,ORD2017,P1625,1,79.31,79.31,Not Returned,
TX2018,ORD2018,P1671,3,64.17,21.39,Returned,1/5/2025 14:28
TX2019,ORD2019,P1383,1,76.21,76.21,Returned,18-03-2025 12:24
TX2019,ORD2019,P1276,2,65.98,32.99,Not Returned,
TX2020,ORD2020,P1206,3,111.81,37.27,Not Returned,
TX2020,ORD2020,P1236,1,78.98,78.98,Not Returned,
TX2020,ORD2020,P1431,1,29.56,29.56,Not Returned,
TX2021,ORD2021,P1222,2,216.68,108.34,Not Returned,
TX2021,ORD2021,P1775,1,79.61,79.61,Not Returned,
TX2021,ORD2021,P1570,3,379.74,126.58,Not Returned,
TX2022,ORD2022,P1037,1,21.51,21.51,Not Returned,
TX2023,ORD2023,P1138,2,20.48,10.24,Not Returned,
TX2023,ORD2023,P1440,3,48.33,16.11,Not Returned,
TX2024,ORD2024,P1355,1,428.62,428.62,Not Returned,
TX2025,ORD2025,P1036,3,217.23,72.41,Not Returned,
TX2025,ORD2025,P1939,3,329.82,109.94,Not Returned,
TX2026,ORD2026,P1248,3,106.56,35.52,Not Returned,
TX2027,ORD2027,P1602,1,5.41,5.41,Not Returned,
TX2027,ORD2027,P1034,1,127.95,127.95,Not Returned,
TX2028,ORD2028,P1365,3,352.77,117.59,Not Returned,
TX2028,ORD2028,P1880,1,255.01,255.01,Not Returned,
TX2028,ORD2028,P1242,2,520.54,260.27,Not Returned,
TX2029,ORD2029,P1823,3,411.24,137.08,Not Returned,
TX2029,ORD2029,P1305,2,20.08,10.04,Not Returned,
TX2030,ORD2030,P1183,2,173,86.5,Not Returned,
TX2030,ORD2030,P1467,3,389.7,129.9,Returned,20-05-2025 20:35
TX2031,ORD2031,P1986,1,4.53,4.53,Returned,2/4/2025 9:55
TX2031,ORD2031,P1598,2,20.02,10.01,Not Returned,
TX2032,ORD2032,P1448,2,110.1,55.05,Not Returned,
TX2032,ORD2032,P1621,3,1318.02,439.34,Returned,17-04-2025 07:23
TX2032,ORD2032,P1657,3,207.93,69.31,Not Returned,
TX2033,ORD2033,P1626,3,35.85,11.95,Not Returned,
TX2033,ORD2033,P1667,1,48.73,48.73,Not Returned,
TX2034,ORD2034,P1816,3,271.5,90.5,Not Returned,
TX2035,ORD2035,P1580,3,239.82,79.94,Not Returned,
TX2035,ORD2035,P1512,1,86.19,86.19,Not Returned,
TX2035,ORD2035,P1855,2,106.96,53.48,Returned,25-03-2025 09:01
TX2036,ORD2036,P1184,2,92.06,46.03,Returned,21-03-2025 09:28
TX2036,ORD2036,P1072,1,98.28,98.28,Not Returned,
TX2037,ORD2037,P1689,1,22.28,22.28,Returned,7/5/2025 1:05
TX2038,ORD2038,P1352,3,123.54,41.18,Not Returned,
TX2038,ORD2038,P1186,3,1170.06,390.02,Not Returned,
TX2038,ORD2038,P1573,3,226.11,75.37,Not Returned,
TX2039,ORD2039,P1495,3,78.78,26.26,Returned,17-05-2025 23:05
TX2040,ORD2040,P1474,1,51.43,51.43,Not Returned,
TX2040,ORD2040,P1377,1,104.74,104.74,Not Returned,
TX2040,ORD2040,P1051,3,228.66,76.22,Not Returned,
TX2041,ORD2041,P1137,3,1130.91,376.97,Not Returned,
TX2041,ORD2041,P1561,3,6.09,2.03,Not Returned,
TX2041,ORD2041,P1798,3,698.79,232.93,Not Returned,
TX2042,ORD2042,P1462,3,78.69,26.23,Not Returned,
TX2042,ORD2042,P1440,2,32.22,16.11,Not Returned,
TX2042,ORD2042,P1886,3,109.32,36.44,Returned,23-03-2025 20:13
TX2043,ORD2043,P1355,3,1285.86,428.62,Not Returned,
TX2044,ORD2044,P1030,1,178.68,178.68,Not Returned,
TX2044,ORD2044,P1000,1,34.42,34.42,Not Returned,
TX2044,ORD2044,P1412,1,204.45,204.45,Not Returned,
TX2045,ORD2045,P1606,1,124.56,124.56,Not Returned,
TX2045,ORD2045,P1215,2,279.44,139.72,Not Returned,
