transaction_id,order_id,product_id,quantity,total_product_price,Unit_price,discount_code_used,discount_value,shipping_cost,total_payable,return_stat,return_date,Order_date,Total_order_amount
TX1119,ORD1119,P1877,1,256.56,256.56,Yes,35.8,4.31,225.07,Not Returned,,25-05-2025,225.07
TX1119,ORD1119,P1832,3,433.92,144.64,Yes,92.96,24.4,365.36,Not Returned,,25-05-2025,365.36
TX1120,ORD1120,P1658,3,1437.27,479.09,No,0,11.64,1448.91,Not Returned,,08-05-2025,1448.91
TX1120,ORD1120,P1502,3,1363.77,454.59,No,0,19.08,1382.85,Returned,14-05-2025 10:13,08-05-2025,19.08
TX1121,ORD1121,P1033,2,56.12,28.06,Yes,6.28,13.03,62.87,Not Returned,,18-05-2025,62.87
TX1121,ORD1121,P1151,3,163.14,54.38,No,0,10.82,173.96,Not Returned,,18-05-2025,173.96
TX1121,ORD1121,P1361,3,184.26,61.42,Yes,39.26,2.52,147.52,Returned,25-05-2025 20:34,18-05-2025,2.52
TX1122,ORD1122,P1511,3,992.58,330.86,No,0,20.48,1013.06,Not Returned,,02-04-2025,1013.06
TX1123,ORD1123,P1337,1,169.58,169.58,No,0,13.19,182.77,Not Returned,,04-05-2025,182.77
TX1124,ORD1124,P1072,3,294.84,98.28,Yes,77.79,19.04,236.09,Not Returned,,22-04-2025,236.09
TX1124,ORD1124,P1753,1,68.94,68.94,No,0,4.18,73.12,Not Returned,,22-04-2025,73.12
TX1125,ORD1125,P1272,1,33.38,33.38,Yes,9.74,9.91,33.55,Not Returned,,10-04-2025,33.55
TX1125,ORD1125,P1992,1,95.66,95.66,No,0,17.33,112.99,Not Returned,,10-04-2025,112.99
TX1126,ORD1126,P1442,3,191.94,63.98,No,0,11.77,203.71,Not Returned,,01-05-2025,203.71
TX1127,ORD1127,P1206,2,74.54,37.27,No,0,23.69,98.23,Not Returned,,14-04-2025,98.23
TX1127,ORD1127,P1658,2,958.18,479.09,Yes,177.39,6.42,787.21,Not Returned,,14-04-2025,787.21
TX1128,ORD1128,P1282,3,422.7,140.9,No,0,8.73,431.43,Not Returned,,25-05-2025,431.43
TX1129,ORD1129,P1253,2,340.08,170.04,No,0,4.01,344.09,Not Returned,,17-05-2025,344.09
TX1130,ORD1130,P1425,1,291.7,291.7,Yes,70.73,23,243.97,Not Returned,,06-05-2025,243.97
TX1130,ORD1130,P1530,2,156.24,78.12,No,0,2.01,158.25,Not Returned,,06-05-2025,158.25
TX1131,ORD1131,P1488,2,197.76,98.88,No,0,0.21,197.97,Not Returned,,29-05-2025,197.97
TX1131,ORD1131,P1551,1,183.4,183.4,No,0,23.85,207.25,Not Returned,,29-05-2025,207.25
TX1132,ORD1132,P1995,1,75.6,75.6,No,0,9.57,85.17,Not Returned,,01-06-2025,85.17
TX1132,ORD1132,P1249,3,1487.28,495.76,Yes,385.43,23.47,1125.32,Returned,06-06-2025 17:36,01-06-2025,23.47
TX1133,ORD1133,P1528,3,308.04,102.68,Yes,55.93,9.75,261.86,Not Returned,,04-04-2025,261.86
TX1133,ORD1133,P1959,3,144.6,48.2,No,0,9.45,154.05,Not Returned,,04-04-2025,154.05
TX1134,ORD1134,P1958,3,206.22,68.74,No,0,6.4,212.62,Not Returned,,09-05-2025,212.62
TX1135,ORD1135,P1660,3,953.67,317.89,No,0,14.81,968.48,Not Returned,,08-04-2025,968.48
TX1136,ORD1136,P1376,3,620.07,206.69,Yes,67.73,0.99,553.33,Not Returned,,22-04-2025,553.33
TX1137,ORD1137,P1058,3,114.84,38.28,No,0,11.94,126.78,Not Returned,,21-03-2025,126.78
TX1138,ORD1138,P1172,1,92.1,92.1,No,0,10.56,102.66,Not Returned,,09-04-2025,102.66
TX1138,ORD1138,P1870,2,170.32,85.16,Yes,30.87,24.45,163.9,Not Returned,,09-04-2025,163.9
TX1139,ORD1139,P1302,1,112.9,112.9,No,0,14.29,127.19,Not Returned,,16-03-2025,127.19
TX1139,ORD1139,P1045,3,223.02,74.34,No,0,4.17,227.19,Not Returned,,16-03-2025,227.19
TX1140,ORD1140,P1333,2,118.42,59.21,Yes,30,7.96,96.38,Not Returned,,14-03-2025,96.38
TX1140,ORD1140,P1136,3,151.38,50.46,Yes,23.43,1.38,129.33,Not Returned,,14-03-2025,129.33
TX1141,ORD1141,P1177,1,116.69,116.69,Yes,17.36,14.7,114.03,Not Returned,,11-05-2025,114.03
TX1141,ORD1141,P1727,2,66.76,33.38,No,0,22.21,88.97,Not Returned,,11-05-2025,88.97
TX1142,ORD1142,P1370,1,55.45,55.45,Yes,9.57,24.86,70.74,Not Returned,,11-04-2025,70.74
TX1143,ORD1143,P1684,3,136.23,45.41,No,0,5.79,142.02,Not Returned,,17-05-2025,142.02
TX1143,ORD1143,P1307,1,51.4,51.4,Yes,15.1,0.86,37.16,Returned,20-05-2025 20:59,17-05-2025,0.86
TX1144,ORD1144,P1688,2,57.54,28.77,Yes,16.64,20.05,60.95,Not Returned,,18-03-2025,60.95
TX1144,ORD1144,P1469,3,81.69,27.23,Yes,19.61,0.53,62.61,Not Returned,,18-03-2025,62.61
TX1145,ORD1145,P1074,2,383.86,191.93,Yes,57.82,22.82,348.86,Not Returned,,12-05-2025,348.86
TX1145,ORD1145,P1087,1,80.28,80.28,No,0,24.33,104.61,Returned,21-05-2025 15:13,12-05-2025,24.33
TX1146,ORD1146,P1790,2,123.62,61.81,No,0,5.25,128.87,Not Returned,,16-03-2025,128.87
TX1147,ORD1147,P1157,1,63.41,63.41,Yes,8.24,4.59,59.76,Not Returned,,15-05-2025,59.76
TX1147,ORD1147,P1736,3,811.08,270.36,Yes,234.18,17.74,594.64,Not Returned,,15-05-2025,594.64
TX1147,ORD1147,P1331,2,313.36,156.68,Yes,89.34,8.94,232.96,Returned,22-05-2025 20:13,15-05-2025,8.94
TX1148,ORD1148,P1329,2,380.96,190.48,No,0,19.58,400.54,Not Returned,,04-05-2025,400.54
TX1149,ORD1149,P1684,3,136.23,45.41,Yes,27.42,9.15,117.96,Returned,02-06-2025 06:32,30-05-2025,9.15
TX1149,ORD1149,P1543,2,212.96,106.48,Yes,23.97,17.61,206.6,Not Returned,,30-05-2025,206.6
TX1149,ORD1149,P1988,3,709.89,236.63,No,0,2.29,712.18,Not Returned,,30-05-2025,712.18
TX1150,ORD1150,P1915,3,430.98,143.66,No,0,16.38,447.36,Not Returned,,10-05-2025,447.36
TX1151,ORD1151,P1271,2,95.62,47.81,Yes,26.59,13.71,82.74,Not Returned,,08-03-2025,82.74
TX1152,ORD1152,P1142,3,346.47,115.49,No,0,21.2,367.67,Returned,09-05-2025 05:05,02-05-2025,21.2
TX1153,ORD1153,P1506,1,379.64,379.64,Yes,61.88,12.37,330.13,Not Returned,,04-05-2025,330.13
TX1153,ORD1153,P1788,1,135.16,135.16,No,0,24.93,160.09,Not Returned,,04-05-2025,160.09
TX1154,ORD1154,P1556,1,98.17,98.17,Yes,14.21,12.88,96.84,Not Returned,,09-05-2025,96.84
TX1154,ORD1154,P1230,2,416.28,208.14,Yes,65.14,7.36,358.5,Not Returned,,09-05-2025,358.5
TX1155,ORD1155,P1786,3,69.9,23.3,Yes,11.23,17.19,75.86,Not Returned,,08-05-2025,75.86
TX1155,ORD1155,P1130,2,8.6,4.3,No,0,13.18,21.78,Not Returned,,08-05-2025,21.78
TX1155,ORD1155,P1364,2,846.54,423.27,Yes,226.45,10.04,630.13,Not Returned,,08-05-2025,630.13
TX1156,ORD1156,P1762,1,459.89,459.89,Yes,120.36,20.35,359.88,Not Returned,,17-05-2025,359.88
TX1157,ORD1157,P1536,1,82.51,82.51,No,0,10.09,92.6,Not Returned,,11-03-2025,92.6
TX1157,ORD1157,P1601,1,35.84,35.84,Yes,5.97,8.58,38.45,Not Returned,,11-03-2025,38.45
TX1158,ORD1158,P1556,1,98.17,98.17,No,0,2,100.17,Not Returned,,23-04-2025,100.17
TX1158,ORD1158,P1409,1,62.75,62.75,No,0,23.79,86.54,Not Returned,,23-04-2025,86.54
TX1159,ORD1159,P1319,1,16.09,16.09,No,0,9.02,25.11,Not Returned,,04-04-2025,25.11
TX1159,ORD1159,P1475,1,55.64,55.64,Yes,7.56,19.69,67.77,Not Returned,,04-04-2025,67.77
TX1159,ORD1159,P1070,1,116.96,116.96,No,0,8.4,125.36,Not Returned,,04-04-2025,125.36
TX1160,ORD1160,P1274,1,95.99,95.99,Yes,10.03,11.16,97.12,Returned,23-05-2025 11:59,15-05-2025,11.16
TX1161,ORD1161,P1916,2,441.12,220.56,Yes,80,23.09,384.21,Returned,04-04-2025 14:39,29-03-2025,23.09
TX1161,ORD1161,P1846,3,39.87,13.29,Yes,11.52,11.38,39.73,Not Returned,,29-03-2025,39.73
TX1162,ORD1162,P1433,1,92.83,92.83,Yes,26.98,5.62,71.47,Not Returned,,25-04-2025,71.47
TX1162,ORD1162,P1523,2,80.48,40.24,No,0,10.27,90.75,Not Returned,,25-04-2025,90.75
TX1162,ORD1162,P1879,3,881.88,293.96,Yes,243.68,2.01,640.21,Not Returned,,25-04-2025,640.21
TX1163,ORD1163,P1508,2,703.6,351.8,No,0,19.45,723.05,Not Returned,,16-03-2025,723.05
TX1164,ORD1164,P1963,1,71.93,71.93,No,0,15.65,87.58,Not Returned,,28-03-2025,87.58
TX1164,ORD1164,P1521,1,221.03,221.03,Yes,64.67,15.47,171.83,Not Returned,,28-03-2025,171.83
TX1164,ORD1164,P1317,2,60.28,30.14,No,0,20.61,80.89,Not Returned,,28-03-2025,80.89
TX1165,ORD1165,P1844,3,104.79,34.93,Yes,15.99,13.75,102.55,Not Returned,,01-05-2025,102.55
TX1165,ORD1165,P1428,2,22.52,11.26,Yes,3.92,22.63,41.23,Not Returned,,01-05-2025,41.23
TX1165,ORD1165,P1678,3,109.2,36.4,Yes,19.17,2.19,92.22,Not Returned,,01-05-2025,92.22
TX1166,ORD1166,P1869,1,13.54,13.54,No,0,20.73,34.27,Not Returned,,25-05-2025,34.27
TX1166,ORD1166,P1847,2,75,37.5,Yes,20.06,9.72,64.66,Not Returned,,25-05-2025,64.66
TX1167,ORD1167,P1580,2,159.88,79.94,Yes,37.31,11.18,133.75,Not Returned,,24-03-2025,133.75
TX1167,ORD1167,P1735,3,184.89,61.63,Yes,35.82,20.05,169.12,Not Returned,,24-03-2025,169.12
TX1168,ORD1168,P1607,3,548.07,182.69,No,0,24.6,572.67,Not Returned,,04-05-2025,572.67
TX1169,ORD1169,P1974,2,120.84,60.42,Yes,20.88,7.88,107.84,Returned,29-03-2025 21:07,28-03-2025,7.88
TX1170,ORD1170,P1895,1,110.03,110.03,Yes,19.07,14.83,105.79,Not Returned,,23-03-2025,105.79
TX1171,ORD1171,P1572,2,79.04,39.52,Yes,9.77,6.13,75.4,Not Returned,,30-04-2025,75.4
TX1172,ORD1172,P1168,2,109.58,54.79,No,0,7.43,117.01,Not Returned,,18-03-2025,117.01
TX1172,ORD1172,P1517,3,270.33,90.11,No,0,14.37,284.7,Not Returned,,18-03-2025,284.7
TX1172,ORD1172,P1752,1,37.16,37.16,No,0,17.69,54.85,Not Returned,,18-03-2025,54.85
TX1173,ORD1173,P1374,2,117.9,58.95,No,0,12.51,130.41,Not Returned,,24-04-2025,130.41
TX1173,ORD1173,P1355,3,1285.86,428.62,Yes,195.68,6.69,1096.87,Not Returned,,24-04-2025,1096.87
TX1174,ORD1174,P1524,3,319.32,106.44,No,0,4.18,323.5,Not Returned,,10-04-2025,323.5
TX1175,ORD1175,P1735,2,123.26,61.63,Yes,29.57,15.3,108.99,Not Returned,,22-04-2025,108.99
TX1175,ORD1175,P1053,2,287.04,143.52,Yes,55.62,12.48,243.9,Not Returned,,22-04-2025,243.9
TX1176,ORD1176,P1650,2,221.32,110.66,Yes,33.72,15.67,203.27,Returned,28-05-2025 04:04,24-05-2025,15.67
TX1176,ORD1176,P1325,2,343.8,171.9,Yes,50.46,23.3,316.64,Returned,28-05-2025 04:04,24-05-2025,23.3
TX1176,ORD1176,P1502,1,454.59,454.59,Yes,83.8,13.27,384.06,Not Returned,,24-05-2025,384.06
TX1177,ORD1177,P1555,1,122.95,122.95,Yes,33.61,16.93,106.27,Not Returned,,29-04-2025,106.27
TX1178,ORD1178,P1856,1,300.7,300.7,Yes,72.46,1.55,229.79,Not Returned,,19-03-2025,229.79
TX1178,ORD1178,P1097,3,307.35,102.45,Yes,71.22,15.09,251.22,Not Returned,,19-03-2025,251.22
TX1178,ORD1178,P1811,3,145.92,48.64,No,0,0.22,146.14,Not Returned,,19-03-2025,146.14
TX1179,ORD1179,P1553,1,16.48,16.48,No,0,9.06,25.54,Not Returned,,09-05-2025,25.54
TX1180,ORD1180,P1170,1,45.25,45.25,No,0,22.65,67.9,Returned,09-03-2025 16:10,01-03-2025,22.65
TX1180,ORD1180,P1402,2,86.14,43.07,No,0,1.07,87.21,Not Returned,,01-03-2025,87.21
TX1181,ORD1181,P1786,2,46.6,23.3,Yes,13.84,7.97,40.73,Not Returned,,08-04-2025,40.73
TX1181,ORD1181,P1186,1,390.02,390.02,Yes,45.54,13.23,357.71,Not Returned,,08-04-2025,357.71
TX1181,ORD1181,P1103,3,964.77,321.59,No,0,5.65,970.42,Not Returned,,08-04-2025,970.42
TX1182,ORD1182,P1569,1,115.78,115.78,Yes,31.66,14.71,98.83,Returned,28-03-2025 13:26,23-03-2025,14.71
TX1182,ORD1182,P1947,1,12.07,12.07,Yes,1.3,1.21,11.98,Not Returned,,23-03-2025,11.98
TX1183,ORD1183,P1987,1,29.08,29.08,Yes,4.81,17.02,41.29,Not Returned,,07-04-2025,41.29
TX1183,ORD1183,P1003,2,194.84,97.42,No,0,9.19,204.03,Returned,09-04-2025 10:35,07-04-2025,9.19
TX1184,ORD1184,P1993,1,43.67,43.67,Yes,7.94,3.81,39.54,Not Returned,,06-03-2025,39.54
TX1184,ORD1184,P1094,3,222.9,74.3,No,0,5.54,228.44,Not Returned,,06-03-2025,228.44
TX1184,ORD1184,P1449,3,145.11,48.37,No,0,15.53,160.64,Not Returned,,06-03-2025,160.64
TX1185,ORD1185,P1447,1,434.81,434.81,No,0,0.14,434.95,Not Returned,,22-04-2025,434.95
TX1185,ORD1185,P1484,2,183.3,91.65,Yes,44.69,23.96,162.57,Not Returned,,22-04-2025,162.57
TX1186,ORD1186,P1996,1,188.47,188.47,No,0,7.74,196.21,Not Returned,,17-05-2025,196.21
TX1186,ORD1186,P1952,2,90.32,45.16,No,0,24.43,114.75,Not Returned,,17-05-2025,114.75
TX1186,ORD1186,P1807,1,21.21,21.21,No,0,11.41,32.62,Not Returned,,17-05-2025,32.62
TX1187,ORD1187,P1547,3,91.68,30.56,Yes,22.17,5.91,75.42,Not Returned,,16-05-2025,75.42
TX1187,ORD1187,P1167,2,17.16,8.58,Yes,2.98,22.43,36.61,Not Returned,,16-05-2025,36.61
TX1188,ORD1188,P1514,1,125.45,125.45,No,0,13.88,139.33,Not Returned,,14-04-2025,139.33
TX1188,ORD1188,P1010,1,218.12,218.12,Yes,47.27,13.35,184.2,Not Returned,,14-04-2025,184.2
TX1189,ORD1189,P1812,1,19,19,Yes,2.21,24.7,41.49,Returned,17-04-2025 07:26,12-04-2025,24.7
TX1190,ORD1190,P1630,2,201.78,100.89,No,0,24.19,225.97,Returned,22-04-2025 18:06,14-04-2025,24.19
TX1190,ORD1190,P1789,3,414.24,138.08,No,0,3.53,417.77,Not Returned,,14-04-2025,417.77
TX1190,ORD1190,P1216,1,75.13,75.13,No,0,19.48,94.61,Not Returned,,14-04-2025,94.61
TX1191,ORD1191,P1722,1,64.13,64.13,No,0,24.84,88.97,Returned,18-03-2025 09:03,09-03-2025,24.84
TX1191,ORD1191,P1615,2,23.62,11.81,Yes,4.17,24.38,43.83,Not Returned,,09-03-2025,43.83
TX1192,ORD1192,P1694,2,7.04,3.52,Yes,2.09,21.2,26.15,Not Returned,,06-04-2025,26.15
TX1193,ORD1193,P1673,3,75.03,25.01,No,0,7.14,82.17,Not Returned,,03-05-2025,82.17
TX1193,ORD1193,P1262,1,315.52,315.52,No,0,20.08,335.6,Not Returned,,03-05-2025,335.6
TX1194,ORD1194,P1759,3,185.49,61.83,Yes,43.83,24.78,166.44,Not Returned,,19-03-2025,166.44
TX1194,ORD1194,P1700,2,41.42,20.71,Yes,5.6,21.89,57.71,Not Returned,,19-03-2025,57.71
TX1195,ORD1195,P1088,2,896.58,448.29,Yes,267.73,4.49,633.34,Not Returned,,25-04-2025,633.34
TX1195,ORD1195,P1851,2,61.52,30.76,Yes,9.05,8.71,61.18,Not Returned,,25-04-2025,61.18
TX1196,ORD1196,P1596,2,7.2,3.6,Yes,1.09,5.11,11.22,Returned,23-03-2025 05:18,21-03-2025,5.11
TX1196,ORD1196,P1182,1,13.04,13.04,No,0,24.22,37.26,Not Returned,,21-03-2025,37.26
TX1196,ORD1196,P1105,2,433.56,216.78,No,0,24.89,458.45,Not Returned,,21-03-2025,458.45
TX1197,ORD1197,P1804,3,372.84,124.28,No,0,16.36,389.2,Not Returned,,05-03-2025,389.2
TX1197,ORD1197,P1738,3,61.2,20.4,Yes,7.48,24.41,78.13,Not Returned,,05-03-2025,78.13
TX1198,ORD1198,P1759,3,185.49,61.83,No,0,9.4,194.89,Not Returned,,27-03-2025,194.89
TX1198,ORD1198,P1947,2,24.14,12.07,Yes,2.99,2.41,23.56,Not Returned,,27-03-2025,23.56
TX1198,ORD1198,P1108,2,132.64,66.32,No,0,23.09,155.73,Not Returned,,27-03-2025,155.73
TX1199,ORD1199,P1492,3,383.61,127.87,No,0,8.23,391.84,Not Returned,,11-04-2025,391.84
TX1199,ORD1199,P1959,2,96.4,48.2,No,0,4.87,101.27,Not Returned,,11-04-2025,101.27
TX1199,ORD1199,P1525,3,64.98,21.66,Yes,16.22,10.86,59.62,Not Returned,,11-04-2025,59.62
TX1200,ORD1200,P1493,1,122.96,122.96,No,0,15.49,138.45,Not Returned,,05-04-2025,138.45
TX1200,ORD1200,P1282,1,140.9,140.9,Yes,16.39,18.6,143.11,Returned,06-04-2025 23:30,05-04-2025,18.6
TX1200,ORD1200,P1684,3,136.23,45.41,Yes,34.77,0.74,102.2,Not Returned,,05-04-2025,102.2
TX1201,ORD1201,P1983,1,26.59,26.59,Yes,2.86,7.87,31.6,Returned,02-06-2025 22:46,31-05-2025,7.87
TX1201,ORD1201,P1210,2,261.6,130.8,Yes,44.22,19.56,236.94,Returned,02-06-2025 22:46,31-05-2025,19.56
TX1201,ORD1201,P1376,2,413.38,206.69,No,0,7.6,420.98,Not Returned,,31-05-2025,420.98
TX1202,ORD1202,P1264,3,596.97,198.99,Yes,73.11,12.74,536.6,Not Returned,,21-04-2025,536.6
TX1202,ORD1202,P1829,2,51.84,25.92,Yes,10.83,16.53,57.54,Returned,23-04-2025 15:23,21-04-2025,16.53
TX1202,ORD1202,P1261,3,900.51,300.17,No,0,7.65,908.16,Not Returned,,21-04-2025,908.16
TX1203,ORD1203,P1024,2,261.1,130.55,No,0,10.71,271.81,Not Returned,,19-03-2025,271.81
TX1203,ORD1203,P1324,3,160.56,53.52,Yes,18.72,6.03,147.87,Not Returned,,19-03-2025,147.87
TX1203,ORD1203,P1244,2,87.86,43.93,No,0,8.27,96.13,Not Returned,,19-03-2025,96.13
TX1204,ORD1204,P1353,2,114.62,57.31,Yes,19.31,1.12,96.43,Not Returned,,14-05-2025,96.43
TX1205,ORD1205,P1537,3,128.28,42.76,No,0,16.05,144.33,Not Returned,,22-04-2025,144.33
TX1206,ORD1206,P1737,1,148.31,148.31,No,0,2.71,151.02,Not Returned,,20-05-2025,151.02
TX1206,ORD1206,P1772,2,117.3,58.65,Yes,16.43,23.78,124.65,Not Returned,,20-05-2025,124.65
TX1206,ORD1206,P1300,1,10.72,10.72,No,0,17.94,28.66,Not Returned,,20-05-2025,28.66
TX1207,ORD1207,P1556,1,98.17,98.17,No,0,6.24,104.41,Not Returned,,06-05-2025,104.41
TX1208,ORD1208,P1354,2,306.38,153.19,No,0,21.61,327.99,Not Returned,,08-05-2025,327.99
TX1208,ORD1208,P1631,3,247.89,82.63,Yes,46.9,13.41,214.4,Returned,15-05-2025 05:57,08-05-2025,13.41
TX1208,ORD1208,P1947,3,36.21,12.07,No,0,24.13,60.34,Not Returned,,08-05-2025,60.34
TX1209,ORD1209,P1328,3,132.57,44.19,No,0,21.77,154.34,Not Returned,,03-03-2025,154.34
TX1209,ORD1209,P1160,3,12.54,4.18,No,0,22.15,34.69,Not Returned,,03-03-2025,34.69
TX1209,ORD1209,P1175,3,328.71,109.57,No,0,22.91,351.62,Not Returned,,03-03-2025,351.62
TX1210,ORD1210,P1054,2,69.28,34.64,Yes,18.93,23.33,73.68,Not Returned,,20-04-2025,73.68
TX1211,ORD1211,P1986,2,9.06,4.53,Yes,1.71,2.88,10.23,Not Returned,,06-04-2025,10.23
TX1211,ORD1211,P1893,1,35.84,35.84,No,0,20.35,56.19,Returned,14-04-2025 23:11,06-04-2025,20.35
TX1211,ORD1211,P1277,2,319.32,159.66,Yes,85.7,13.5,247.12,Not Returned,,06-04-2025,247.12
TX1212,ORD1212,P1617,3,166.8,55.6,Yes,21.01,16.51,162.3,Not Returned,,17-04-2025,162.3
TX1212,ORD1212,P1686,1,59.39,59.39,Yes,5.94,22.57,76.02,Returned,21-04-2025 04:53,17-04-2025,22.57
TX1213,ORD1213,P1390,1,123.85,123.85,No,0,5.04,128.89,Not Returned,,30-05-2025,128.89
TX1214,ORD1214,P1339,2,388.36,194.18,No,0,3.9,392.26,Not Returned,,11-03-2025,392.26
TX1214,ORD1214,P1500,3,130.5,43.5,Yes,34.78,9.51,105.23,Returned,14-03-2025 01:39,11-03-2025,9.51
TX1214,ORD1214,P1029,3,112.5,37.5,Yes,12.07,15.06,115.49,Not Returned,,11-03-2025,115.49
TX1215,ORD1215,P1709,2,252.94,126.47,No,0,9.29,262.23,Not Returned,,21-05-2025,262.23
TX1215,ORD1215,P1793,1,33.88,33.88,No,0,0.13,34.01,Not Returned,,21-05-2025,34.01
TX1216,ORD1216,P1047,2,663.62,331.81,Yes,87.05,2.24,578.81,Not Returned,,21-04-2025,578.81
TX1217,ORD1217,P1223,3,22.83,7.61,No,0,5.89,28.72,Not Returned,,23-04-2025,28.72
TX1217,ORD1217,P1531,2,58.42,29.21,Yes,11.93,12.3,58.79,Not Returned,,23-04-2025,58.79
TX1218,ORD1218,P1260,2,239.44,119.72,Yes,34.67,23.77,228.54,Not Returned,,15-04-2025,228.54
TX1218,ORD1218,P1114,1,149.14,149.14,No,0,9.64,158.78,Returned,20-04-2025 16:01,15-04-2025,9.64
TX1219,ORD1219,P1459,3,992.55,330.85,Yes,140.65,10.37,862.27,Returned,15-03-2025 14:01,09-03-2025,10.37
TX1220,ORD1220,P1434,2,77.14,38.57,No,0,19.25,96.39,Not Returned,,20-05-2025,96.39
TX1220,ORD1220,P1214,1,2.25,2.25,No,0,22.65,24.9,Not Returned,,20-05-2025,24.9
TX1221,ORD1221,P1103,1,321.59,321.59,No,0,20.54,342.13,Not Returned,,30-05-2025,342.13
TX1222,ORD1222,P1713,1,3.92,3.92,No,0,12.52,16.44,Not Returned,,17-04-2025,16.44
TX1222,ORD1222,P1917,1,14.17,14.17,No,0,1.16,15.33,Not Returned,,17-04-2025,15.33
TX1222,ORD1222,P1839,2,125.42,62.71,Yes,21.32,22.97,127.07,Not Returned,,17-04-2025,127.07
TX1223,ORD1223,P1757,2,345,172.5,No,0,7.61,352.61,Not Returned,,04-04-2025,352.61
TX1223,ORD1223,P1049,3,38.04,12.68,No,0,5.36,43.4,Not Returned,,04-04-2025,43.4
TX1223,ORD1223,P1859,3,123.42,41.14,No,0,4.11,127.53,Not Returned,,04-04-2025,127.53
TX1224,ORD1224,P1888,3,85.44,28.48,No,0,13.42,98.86,Not Returned,,08-05-2025,98.86
TX1224,ORD1224,P1841,2,273.36,136.68,Yes,46.68,24.68,251.36,Returned,17-05-2025 23:10,08-05-2025,24.68
TX1225,ORD1225,P1493,2,245.92,122.96,Yes,42.52,6.51,209.91,Not Returned,,04-03-2025,209.91
TX1226,ORD1226,P1528,2,205.36,102.68,No,0,16.04,221.4,Not Returned,,20-05-2025,221.4
TX1226,ORD1226,P1260,3,359.16,119.72,No,0,7.51,366.67,Not Returned,,20-05-2025,366.67
TX1226,ORD1226,P1911,3,94.2,31.4,No,0,17.43,111.63,Not Returned,,20-05-2025,111.63
TX1227,ORD1227,P1588,1,137.14,137.14,No,0,2.25,139.39,Not Returned,,22-03-2025,139.39
TX1227,ORD1227,P1924,2,284.54,142.27,No,0,11.65,296.19,Not Returned,,22-03-2025,296.19
TX1228,ORD1228,P1497,2,39.94,19.97,Yes,4.84,10.14,45.24,Not Returned,,23-03-2025,45.24
TX1228,ORD1228,P1158,1,169.46,169.46,No,0,7.48,176.94,Not Returned,,23-03-2025,176.94
TX1229,ORD1229,P1244,3,131.79,43.93,No,0,4.32,136.11,Not Returned,,14-03-2025,136.11
TX1229,ORD1229,P1939,3,329.82,109.94,Yes,98.28,2.89,234.43,Not Returned,,14-03-2025,234.43
TX1229,ORD1229,P1832,2,289.28,144.64,Yes,32.05,9.67,266.9,Not Returned,,14-03-2025,266.9
TX1230,ORD1230,P1556,1,98.17,98.17,Yes,15.42,23.53,106.28,Returned,16-03-2025 18:52,11-03-2025,23.53
TX1230,ORD1230,P1829,2,51.84,25.92,No,0,15.93,67.77,Not Returned,,11-03-2025,67.77
TX1230,ORD1230,P1683,3,167.79,55.93,Yes,39.28,18.78,147.29,Not Returned,,11-03-2025,147.29
TX1231,ORD1231,P1179,1,138.36,138.36,Yes,30.08,19.82,128.1,Returned,03-05-2025 08:16,29-04-2025,19.82
TX1231,ORD1231,P1429,1,30.74,30.74,No,0,11.58,42.32,Not Returned,,29-04-2025,42.32
TX1231,ORD1231,P1036,2,144.82,72.41,No,0,23.01,167.83,Not Returned,,29-04-2025,167.83
TX1232,ORD1232,P1868,3,45.42,15.14,No,0,8.61,54.03,Not Returned,,16-04-2025,54.03
TX1232,ORD1232,P1869,3,40.62,13.54,No,0,9.14,49.76,Not Returned,,16-04-2025,49.76
TX1232,ORD1232,P1929,2,152.32,76.16,No,0,6.46,158.78,Returned,19-04-2025 14:10,16-04-2025,6.46
TX1233,ORD1233,P1108,3,198.96,66.32,Yes,57.19,18.45,160.22,Not Returned,,19-03-2025,160.22
TX1233,ORD1233,P1955,1,88.44,88.44,No,0,5.86,94.3,Not Returned,,19-03-2025,94.3
TX1233,ORD1233,P1422,2,475.58,237.79,No,0,3.33,478.91,Returned,24-03-2025 19:22,19-03-2025,3.33
TX1234,ORD1234,P1667,2,97.46,48.73,Yes,20.04,13.16,90.58,Returned,09-05-2025 21:25,06-05-2025,13.16
TX1234,ORD1234,P1777,3,286.95,95.65,No,0,20.78,307.73,Not Returned,,06-05-2025,307.73
TX1235,ORD1235,P1955,3,265.32,88.44,No,0,1.78,267.1,Not Returned,,06-04-2025,267.1
TX1235,ORD1235,P1091,1,2.65,2.65,No,0,21.86,24.51,Not Returned,,06-04-2025,24.51
TX1236,ORD1236,P1055,1,130.99,130.99,No,0,19.77,150.76,Not Returned,,11-04-2025,150.76
TX1236,ORD1236,P1609,3,76.62,25.54,No,0,4.52,81.14,Not Returned,,11-04-2025,81.14
TX1237,ORD1237,P1676,1,183.61,183.61,No,0,0.16,183.77,Not Returned,,23-05-2025,183.77
TX1237,ORD1237,P1587,2,241.12,120.56,No,0,20.28,261.4,Returned,30-05-2025 09:52,23-05-2025,20.28
TX1238,ORD1238,P1183,3,259.5,86.5,No,0,18.05,277.55,Returned,26-03-2025 20:19,24-03-2025,18.05
TX1238,ORD1238,P1906,3,196.35,65.45,Yes,46.82,18.57,168.1,Returned,01-04-2025 20:19,24-03-2025,18.57
